wallet,loss,wallet_share,loss_share
W9b9c2c35d45d,-60.22748997879977,0.2687319884726225,0.9965352587468704
Wc7e63febfb09,-60.046006503619736,0.26945244956772335,0.9965537869986516
Wf2482aed8bb5,-59.7848452881951,0.27017291066282423,0.9965722346645447
W887a1b201ad4,-58.729990387579164,0.27089337175792505,0.9965903568363987
W5a5ddbf1d35b,-58.26289901931109,0.2716138328530259,0.9966083348789929
Wccddffb79d8b,-58.120433251129725,0.2723342939481268,0.9966262689612676
W50ffc0c3ec24,-56.89178522277689,0.2730547550432277,0.9966438239225758
W11ffed7e2a56,-56.82441618750815,0.2737752161383285,0.9966613580959829
Wb4958b412d0a,-56.818482023850436,0.2744956772334294,0.9966788904382993
W8212c7210135,-56.68432408410479,0.27521613832853026,0.9966963813838231
W16ab8e139926,-56.482963546912245,0.27593659942363113,0.9967138101960104
Wf48bbaa452fd,-56.25405669802374,0.276657060518732,0.9967311683749618
W83043aebca34,-56.218924568869625,0.27737752161383283,0.9967485157132767
W9cd970dd6a25,-56.026773822071846,0.2780979827089337,0.9967658037600979
W60da27e2176b,-55.80621171933882,0.2788184438040346,0.9967830237486016
W3cf3f014a225,-55.26069611229928,0.27953890489913547,0.9968000754086668
W37f4b3ad8517,-55.145327282036305,0.2802593659942363,0.9968170914696495
W6205773ba54e,-54.81589146108805,0.28097982708933716,0.9968340058774133
W8524e592513c,-54.58641135099924,0.28170028818443804,0.9968508494750518
W83049ab106af,-54.58621981914014,0.2824207492795389,0.9968676930135897
W0f1ac29fc54d,-54.56180851934187,0.2831412103746398,0.9968845290195915
Wc6208e7f3953,-54.43583949196511,0.2838616714697406,0.9969013261556335
W0a6fa7a47937,-54.28813984216711,0.2845821325648415,0.9969180777163499
Wddacb05467ea,-54.121270793391886,0.28530259365994237,0.9969347777866854
Wcd8cfe3a3ba5,-54.06291315180988,0.28602305475504325,0.9969514598497439
We64d46a96606,-54.04050078595901,0.28674351585014407,0.9969681349970725
W210df0e14e2f,-53.210772309792155,0.28746397694524495,0.9969845541170812
Wad387d33edbf,-52.958810252690455,0.2881844380403458,0.997000895489764
Wde82558ad2f9,-52.449505739229195,0.2889048991354467,0.9970170797075784
Wdba89ad4c9ad,-52.22893946789554,0.2896253602305475,0.9970331958657889
W95fba037d463,-51.902045421852755,0.2903458213256484,0.9970492111550899
Wa27005ebd0b7,-51.30836141596588,0.2910662824207493,0.9970650432527455
W276e686ace8d,-50.85796745839798,0.29178674351585016,0.997080736373421
W42dc2e0fd369,-50.317102031138525,0.29250720461095103,0.9970962626005527
W40752e1bb096,-50.01183039689508,0.29322766570605185,0.9971116946307507
Wb330d85d0d98,-49.92536002108626,0.29394812680115273,0.9971270999789927
W3b91abefbeea,-49.803091451937306,0.2946685878962536,0.9971424675991166
Wd9d931292a14,-49.5605610419334,0.2953890489913545,0.9971577603822153
W5bae30e1e22e,-49.06868596573622,0.2961095100864553,0.9971729013886048
W917b4ed89ce5,-48.95032976377308,0.2968299711815562,0.9971880058741059
Wf119193864b6,-48.292160686098214,0.29755043227665706,0.997202907269958
W5f92fe9bad59,-48.114872606065944,0.29827089337175794,0.9972177539604536
Wa3f600d0cd87,-48.04127892073427,0.2989913544668588,0.9972325779423229
W85ddf02066c6,-47.59396432560254,0.29971181556195964,0.9972472638974036
W7a8b855ff8d4,-47.505452057841346,0.3004322766570605,0.9972619225404667
W219605e6c379,-46.80747097933242,0.3011527377521614,0.9972763658091874
W16e9c5a97c0b,-46.65484302252913,0.30187319884726227,0.9972907619818668
Wf24cc89cd759,-46.64188663443747,0.3025936599423631,0.9973051541566246
We4162ac82d3f,-46.58537305434584,0.30331412103746397,0.9973195288931229
W194c23805329,-46.54496416999712,0.30403458213256485,0.9973338911607491
W246970d7bb11,-46.35370489588284,0.3047550432276657,0.9973481944119611
W979b95debb07,-45.499477448756195,0.30547550432276654,0.9973622340762647
Wfee66c8bccd2,-45.20022538685932,0.3061959654178674,0.9973761814010793
W1dbc53499d60,-45.06947755667352,0.3069164265129683,0.9973900883813507
Wd0a3b2bdf2fc,-44.71579008018498,0.3076368876080692,0.9974038862251281
Wced2b4207461,-44.426564979550584,0.30835734870317005,0.997417594823412
W8567eb913a19,-44.296470435962455,0.3090778097982709,0.9974312632787355
W5e5f1b183926,-44.1257855676904,0.30979827089337175,0.9974448790662399
W6311e87f96e4,-43.771099885597266,0.31051873198847263,0.9974583854092365
W5d1a1f34ae7f,-43.68054365610297,0.3112391930835735,0.9974718638095152
W32da282bb49d,-43.498253661656804,0.31195965417867433,0.9974852859610089
W0ae8b16b0f28,-43.3638924772348,0.3126801152737752,0.9974986666529951
We27c72108e7b,-43.048206992390185,0.3134005763688761,0.9975119499346706
W64563c6808da,-42.50834074745944,0.31412103746397696,0.9975250666311177
W1b63f8fbcb66,-41.751892216418106,0.31484149855907784,0.9975379499120614
Wcb9028f737d0,-41.63440939981864,0.31556195965417866,0.9975507969416147
W14b5e08d9059,-41.56630860100495,0.31628242074927954,0.9975636229574685
Wdb048a8925e4,-41.12418943541512,0.3170028818443804,0.9975763125496749
Wc9696bb260f0,-41.063739610357,0.3177233429394813,0.9975889834890243
Wf064f22f79f9,-40.99114810159239,0.3184438040345821,0.9976016320289863
W6fc86d3a5580,-40.74241952972075,0.319164265129683,0.9976142038193713
W7acf8ff84801,-40.660037925446886,0.31988472622478387,0.9976267501894628
We53f22b2d147,-40.36838597248858,0.32060518731988474,0.9976392065652128
W4951f1d0d018,-40.111118504519254,0.32132564841498557,0.997651583556559
W6083a453ee3a,-39.80040221584022,0.32204610951008644,0.9976638646709275
Wc6d629c6eaf2,-39.21640173271476,0.3227665706051873,0.9976759655816718
Wca4344500134,-39.13071314016997,0.3234870317002882,0.9976880400516932
W84e873c127be,-38.2853125953352,0.3242074927953891,0.9976998536585022
W994f1b31f53d,-38.16473645035762,0.3249279538904899,0.9977116300594202
W4ac028f66639,-38.13423265451216,0.3256484149855908,0.9977233970478554
Wbb1dae098c40,-38.03577938622264,0.32636887608069165,0.9977351336568023
W45772f12e964,-37.76662057660102,0.3270893371757925,0.9977467872120629
Wa786d0fd40cb,-37.49367903662482,0.32780979827089335,0.9977583565464091
W3b7c78a9a65f,-37.0384775172588,0.3285302593659942,0.9977697854203174
Wf8efb9ceb031,-36.924842181027,0.3292507204610951,0.9977811792300434
Wb6ce90bd8395,-36.79558893261151,0.329971181556196,0.9977925331564055
Wce7c1f699c82,-36.60353106063394,0.33069164265129686,0.997803827819932
W25b6d1f3ad60,-36.46932301287097,0.3314121037463977,0.9978150810712041
W3f47d918c1fe,-35.87667482378606,0.33213256484149856,0.9978261514504502
Wed85b94339d3,-34.89809744506965,0.33285302593659943,0.9978369198724286
W8c6cc8c19573,-34.83942522540477,0.3335734870317003,0.9978476701900612
Wf99b80213310,-34.68263311859125,0.33429394812680113,0.9978583721267307
Wac536cfca04a,-34.48070221066072,0.335014409221902,0.9978690117540656
W9fe0a5cf84d4,-34.39781771361834,0.3357348703170029,0.9978796258059307
W9e53e4971b62,-34.299411117398684,0.33645533141210376,0.9978902094927091
Wba34c24f139d,-34.11194639781753,0.3371757925072046,0.99790073533395
Wff84c86133e9,-34.01356046832518,0.33789625360230546,0.9979112308164813
W3b1184eaa574,-33.96345736598245,0.33861671469740634,0.9979217108388186
W4ad18bf317fa,-33.446805715377145,0.3393371757925072,0.9979320314391993
W7a18eefa8a14,-33.33326558518456,0.3400576368876081,0.997942317004775
Wbad7d6aa395b,-33.093984046521655,0.3407780979827089,0.9979525287358219
W99cbfdc51031,-32.889040996677686,0.3414985590778098,0.9979626772280848
W782ef80aee38,-32.691953435373655,0.34221902017291067,0.9979727649055132
Wbe716b34efde,-32.106053537947446,0.34293948126801155,0.9979826717932198
W41df18fd21bd,-31.85735956943911,0.34365994236311237,0.9979925019420265
W776d6878a4d5,-31.852751779777464,0.34438040345821325,0.9980023306690188
W2be89a628c39,-31.704120344455077,0.3451008645533141,0.9980121135331665
W831f06ddba9f,-31.499417758539494,0.345821325648415,0.9980218332327299
Wa6800b7d98e2,-31.23983214145892,0.3465417867435158,0.9980314728325836
W7b89e7e523fe,-31.148818956675214,0.3472622478386167,0.9980410843487181
W36a090e008c7,-30.84718744861985,0.3479827089337176,0.9980506027911437
Wede799dc8910,-30.797004782544267,0.34870317002881845,0.9980601057488246
W15c5ea81d8b7,-30.72449809355712,0.34942363112391933,0.998069586333291
Wbe6321219293,-30.53843442058271,0.35014409221902015,0.9980790095045374
W5704dcee792f,-30.384830743836574,0.35086455331412103,0.9980883852786668
W8778bf6cb81e,-30.050245695111578,0.3515850144092219,0.9980976578106927
W8f03303c5b5c,-29.99741030886727,0.3523054755043228,0.9981069140394304
W324ec6d7b62c,-29.996110927614907,0.3530259365994236,0.9981161698672213
Wb3ce1a8820e4,-29.76180933276565,0.3537463976945245,0.9981253533971326
W5f1bc7b80371,-29.678218074539473,0.35446685878962536,0.9981345111334904
W1af8d9c5c584,-29.141395819144236,0.35518731988472624,0.9981435032238963
Wf7b7e6f9f1d8,-28.820422781822433,0.3559077809798271,0.9981523962724241
W69baf6b3c35f,-28.69272898978049,0.35662824207492794,0.9981612499187857
W16f720b5a71d,-28.214664718153266,0.3573487031700288,0.998169956050005
W5b525693d777,-28.058357475711887,0.3580691642651297,0.9981786139498746
W19cab797b2d7,-28.02557196379712,0.35878962536023057,0.9981872617331976
Wb4247676285a,-27.9823409050531,0.3595100864553314,0.9981958961768168
W6e570a94fd76,-27.8160818454553,0.36023054755043227,0.998204479318278
W1997907740df,-27.812780416402198,0.36095100864553314,0.9982130614410252
Wac81db3fdff9,-27.7890765251473,0.361671469740634,0.9982216362495197
We01edc12d5ae,-27.485615870735273,0.36239193083573484,0.99823011741989
W5d8ab4e88d4e,-27.320922747858276,0.3631123919308357,0.9982385477712995
W60f6a687dff4,-27.239586950345256,0.3638328530259366,0.9982469530251176
W1c90ab89971b,-27.239377005957067,0.3645533141210375,0.9982553582141537
W843873783bee,-27.11789668516576,0.36527377521613835,0.9982637259182996
Wda383677e96c,-27.103080178846056,0.3659942363112392,0.9982720890505516
W8ce7fb68b2cf,-27.085772206313923,0.36671469740634005,0.9982804468421244
We3b9233224b9,-26.440736285619664,0.36743515850144093,0.9982886055965146
W270c78b10f09,-26.428467883693884,0.3681556195965418,0.9982967605652735
Wf568bdbb124e,-26.39619984984165,0.3688760806916426,0.998304905577163
W8a59014e495f,-25.842111864246938,0.3695965417867435,0.9983128796154555
W06b3cc0fe631,-25.816597755720558,0.3703170028818444,0.998320845780921
Wff188a82446d,-25.65040613992187,0.37103746397694526,0.9983287606650393
Wacbc2d851fbc,-25.649558297242038,0.37175792507204614,0.998336675287541
Wada6ad1e428b,-25.438549241186003,0.37247838616714696,0.9983445247994858
Wc977612c5df5,-25.328681032958794,0.37319884726224783,0.9983523404096618
Wf455b7c59709,-25.218275646776743,0.3739193083573487,0.9983601219523135
Weeea1683b2af,-25.164713655092783,0.3746397694524496,0.9983678869674703
W57142210d2d5,-25.046651130622195,0.3753602305475504,0.9983756155523578
Wb803fbf83f8d,-24.791094694949315,0.3760806916426513,0.9983832652808107
W8c63774488a6,-24.788711886844975,0.37680115273775217,0.9983909142740063
W41e4b9a1d902,-24.61755185736547,0.37752161383285304,0.9983985104527633
W3af381b9368a,-24.55873134339288,0.37824207492795386,0.9984060884814159
W4ee971ffa26b,-24.165652467600758,0.37896253602305474,0.9984135452186652
W9521e93b7db1,-23.934021494522028,0.3796829971181556,0.9984209304821025
W9beec5d640f7,-23.89004712777521,0.3804034582132565,0.9984283021764752
Wed2b6c236ed9,-23.69552751887003,0.3811239193083574,0.9984356138484002
We44d6e0dd2ff,-23.668402926171055,0.3818443804034582,0.9984429171505548
We4245a7219c1,-23.534804152675676,0.38256484149855907,0.9984501792284572
W0efcf1d6582e,-23.322830237529136,0.38328530259365995,0.9984573758980786
W63708e7fa230,-23.2234204493044,0.3840057636887608,0.9984645418930608
W13cb3bda4e6e,-23.011861101226017,0.38472622478386165,0.9984716426076838
We2f09ddc2d9b,-22.913419671038753,0.3854466858789625,0.9984787129464715
W9b1533652add,-22.883991074718345,0.3861671469740634,0.9984857742045481
W4b31b592522a,-22.522830803500472,0.3868876080691643,0.9984927240202686
W920e5a56fb03,-22.39865398032887,0.38760806916426516,0.9984996355190454
W3ac050d38d90,-22.394242978614784,0.388328530259366,0.9985065456567301
W0560dafdd499,-22.2420251825378,0.38904899135446686,0.9985134088249357
We3d9c5a1879d,-22.145760052014204,0.38976945244956773,0.9985202422888414
W4d6622f2591f,-22.09320995832666,0.3904899135446686,0.9985270595374912
Wf45b17e2c22d,-21.886105675410583,0.39121037463976943,0.9985338128804705
W3ea819a2d17f,-21.85193981736552,0.3919308357348703,0.9985405556809733
W932a66351a59,-21.725239431483715,0.3926512968299712,0.9985472593858428
W6b9607eb801e,-21.6858887846233,0.39337175792507206,0.9985539509483778
Wb12edf07710b,-21.66162405886562,0.3940922190201729,0.9985606350236048
W01aebe4d5bf0,-21.616798465469227,0.39481268011527376,0.9985673052671064
Wb5c19362dd41,-21.523887537634437,0.39553314121037464,0.9985739468413063
We5b9308d0557,-21.41409095405652,0.3962536023054755,0.9985805545358386
Wf0f98cf9debf,-21.339891770163376,0.3969740634005764,0.9985871393349073
Wed194069d32d,-21.32105520840196,0.3976945244956772,0.9985937183216234
W438d7a866690,-21.265994642243495,0.3984149855907781,0.9986002803184331
W59a6d2c37321,-21.14735394714407,0.39913544668587897,0.9986068057065688
Wd4276f260ec8,-21.105735380543045,0.39985590778097985,0.9986133182525636
Wd19c36886945,-20.93674108548532,0.40057636887608067,0.9986197786523952
W1ace46101606,-20.72041178440181,0.40129682997118155,0.9986261723000148
W6e5c0cfa2ef7,-20.43174742442878,0.4020172910662824,0.9986324768751673
Wd3c2c078e1aa,-20.097001089061905,0.4027377521613833,0.9986386781584484
W903ae8c53de6,-20.08124853368291,0.4034582132564842,0.9986448745810014
W1231a7191aa0,-19.824345423739942,0.404178674351585,0.9986509917315797
Wd6017229451b,-19.75365570042784,0.4048991354466859,0.9986570870696001
Wf2d53f1d8902,-19.656083755600662,0.40561959654178675,0.9986631523000803
W10fa4fe56b82,-19.626538780481496,0.40634005763688763,0.9986692084139385
Wd5e5ac46ddfd,-19.582249095812585,0.40706051873198845,0.9986752508614352
Wf7e9f532bc97,-19.17384112970948,0.40778097982708933,0.9986811672874683
W3d15b3f551ce,-19.10701249251743,0.4085014409221902,0.9986870630923496
W42d5d5e04090,-19.054830858254128,0.4092219020172911,0.9986929427956696
Wa42eb7c19f71,-18.930130852459058,0.4099423631123919,0.9986987840206087
Wb17aafbaef38,-18.89424934581634,0.4106628242074928,0.9987046141736776
W0e0d4f5d498a,-18.853247354485575,0.41138328530259366,0.9987104316748606
W1729b2fd2885,-18.852410340174078,0.41210374639769454,0.9987162489177682
Wddebc1a88a9e,-18.750858376128235,0.4128242074927954,0.9987220348250306
Wa844e6e5fa52,-18.722993382331737,0.41354466858789624,0.9987278121340589
W0c2d13ffd4bd,-18.71713051975857,0.4142651296829971,0.9987335876339978
W317430a34691,-18.58751483521749,0.414985590778098,0.9987393231387367
We3116c1f2d0a,-18.555813875434872,0.41570605187319887,0.9987450488615868
W4379cf6e95aa,-18.514980584514777,0.4164265129682997,0.9987507619846063
W7e86cb372ce1,-18.462991728642315,0.41714697406340057,0.9987564590655497
W0d9eb9f5d1d2,-18.382548761324184,0.41786743515850144,0.9987621313244003
W231787691bb0,-18.34908764339815,0.4185878962536023,0.9987677932582342
W770fa02c3984,-18.27277165860864,0.41930835734870314,0.9987734316434281
W177eb9b53b48,-18.246335318230145,0.420028818443804,0.9987790618712242
W716e1e1845dc,-18.244846691637708,0.4207492795389049,0.9987846916396784
W4bba74e57563,-18.22844757606714,0.4214697406340058,0.9987903163478968
W3505a95c48a3,-18.18237877867341,0.42219020172910665,0.9987959268407773
W52fec58b8975,-18.118024109229122,0.4229106628242075,0.9988015174758924
Wd26b9fffbf41,-18.104067382520427,0.42363112391930835,0.9988071038044137
W7c9e28d0569d,-17.96198649551967,0.4243515850144092,0.9988126462913777
W3657a14f6d4f,-17.846523659344378,0.4250720461095101,0.9988181531502519
W7d9362482643,-17.835914291423933,0.4257925072046109,0.998823656735419
W4a831533577e,-17.83108592752842,0.4265129682997118,0.9988291588307094
W138a8bec6c9f,-17.784129326861965,0.4272334293948127,0.9988346464367146
W5d90351793cc,-17.77369100500416,0.42795389048991356,0.9988401308217919
W0487340d72ae,-17.720020171008926,0.42867435158501443,0.998845598645789
W2f4d3d8dddc0,-17.660233127409086,0.42939481268011526,0.998851048021442
W5e43d87b484a,-17.570336327964867,0.43011527377521613,0.9988564696578557
W8043bc8014e3,-17.548935979193175,0.430835734870317,0.9988618846908154
W3fe8525aa455,-17.43126682782321,0.4315561959654179,0.9988672634148881
W13388097a7f5,-17.410000000001048,0.4322766570605187,0.9988726355767069
W0e55af7cc2ca,-16.9906108275552,0.4329971181556196,0.9988778783286177
Wacac10ea09c8,-16.916975952220483,0.43371757925072046,0.9988830983591921
Wb5e082c3b620,-16.746885603171265,0.43443804034582134,0.9988882659053967
Wa67e107a31fb,-16.742622840048096,0.43515850144092216,0.9988934321362507
Wce1c1840fd2b,-16.683423095265034,0.43587896253602304,0.9988985800999819
W4068121cde30,-16.612946800579437,0.4365994236311239,0.9989037063170122
W36bd97d76fa3,-16.611339994851093,0.4373198847262248,0.9989088320382344
Wdac4f38d9136,-16.51555383274086,0.43804034582132567,0.998913928202951
W4814df792169,-16.443051612185666,0.4387608069164265,0.9989190019958317
Wd6beebb469ab,-16.365657670060134,0.43948126801152737,0.99892405190745
W23409fdea4e7,-16.301918431334187,0.44020172910662825,0.9989290821512047
W164b18f5049e,-16.24615479711946,0.4409221902017291,0.998934095188109
We6e247097f5a,-16.132029035594385,0.44164265129682995,0.9989390730095016
Wab6f1fec3beb,-16.072937910388063,0.4423631123919308,0.9989440325972878
Wdc24de217a66,-16.068809098465117,0.4430835734870317,0.9989489909110565
W2785558e1c85,-15.908695422494953,0.4438040345821326,0.9989538998189333
W3a9b08f589dc,-15.859593329237647,0.44452449567723346,0.9989587935754953
W8987c39784dd,-15.777691310939606,0.4452449567723343,0.9989636620597485
Wf1ae0d621909,-15.766757098298513,0.44596541786743515,0.9989685271700581
W444a5f21137a,-15.741472936931984,0.44668587896253603,0.9989733844784947
Wd899e1e06f97,-15.622033263059393,0.4474063400576369,0.9989782049317186
Wf325213e3351,-15.61450923826482,0.44812680115273773,0.9989830230632724
W1a7d67df4bbb,-15.591972631287781,0.4488472622478386,0.9989878342407594
Wdea8eabc63d9,-15.561861589879108,0.4495677233429395,0.9989926361269549
W190b5e34446b,-15.50813632587483,0.45028818443804036,0.9989974214352748
Wec73aa91728d,-15.503953764886791,0.4510086455331412,0.999002205452992
W6b8c566d6b3c,-15.42599348568275,0.45172910662824206,0.9990069654146934
Wa4a6ce373fcc,-15.401856438029426,0.45244956772334294,0.9990117179284841
We3cd7f5c2afa,-15.375428874144848,0.4531700288184438,0.9990164622875849
W9eef2ed24612,-15.320365855868147,0.4538904899135447,0.9990211896560226
Wbdc4824f6244,-15.293707540931699,0.4546109510086455,0.9990259087985681
W35ee08d52cfe,-15.251386802033991,0.4553314121037464,0.9990306148823052
W5f8193c00e0d,-15.249416849787227,0.45605187319884727,0.9990353203581788
Wabd4117853af,-15.236468830631562,0.45677233429394815,0.9990400218387132
W5a4803ce14aa,-15.106551039167897,0.45749279538904897,0.9990446832308272
W9b6df2e5c0c6,-15.051405399431609,0.45821325648414984,0.999049327606784
W5f0181b6d644,-14.951248584244535,0.4589337175792507,0.9990539410775932
W61bc7463a099,-14.906100881780638,0.4596541786743516,0.9990585406172844
W47d32b349b86,-14.786335244637165,0.4603746397694525,0.9990631032011811
W6bf0ba582738,-14.778863267843292,0.4610951008645533,0.9990676634794678
W311a851beacf,-14.753850290528266,0.4618155619596542,0.9990722160395604
Wa770f8e3fa4f,-14.747221019844801,0.46253602305475505,0.9990767665540748
Wd54e8f57998c,-14.670235742304342,0.46325648414985593,0.9990812933134274
W711b7030f571,-14.606786841827047,0.46397694524495675,0.9990858004945053
W68a22d6eed19,-14.581973937957342,0.46469740634005763,0.9990903000191252
W150e1e42bc54,-14.50344315497017,0.4654178674351585,0.9990947753116903
W88750e7406e4,-14.454809294741104,0.4661383285302594,0.9990992355974221
W4ce60e9c5dac,-14.425658354954635,0.4668587896253602,0.9991036868881186
Wdacae076b923,-14.323476841487615,0.4675792507204611,0.9991081066489113
Wf4378cf290a8,-14.267863022016215,0.46829971181556196,0.9991125092490815
W3dd273adf88b,-14.095299712054455,0.46902017291066284,0.9991168586018062
Wbba04e65a8a7,-13.871876737631375,0.4697406340057637,0.9991211390134411
Weff6c72d39ec,-13.817306929512782,0.47046109510086453,0.9991254025866018
Wd80243bab93d,-13.811156374480369,0.4711815561959654,0.9991296642619003
Wa2d277283f6f,-13.65921445376673,0.4719020172910663,0.9991338790528459
W48db67e53d10,-13.630991343708548,0.47262247838616717,0.9991380851350544
Wc34988e91397,-13.627942529253446,0.473342939481268,0.9991422902764974
W63c82ca46e00,-13.593684476181807,0.47406340057636887,0.9991464848470155
Wff036bdcef19,-13.537243586021619,0.47478386167146974,0.9991506620017039
W9ff98cbd4f2a,-13.488698639332853,0.4755043227665706,0.9991548241769949
W81e919a247cd,-13.4457072616826,0.4762247838616715,0.9991589730865398
Wfd7ecb1dd529,-13.293930328669195,0.4769452449567723,0.9991630751626416
W88a71c598a4e,-13.28689041775867,0.4776657060518732,0.9991671750664551
We0e5772dc298,-13.219524376574714,0.4783861671469741,0.9991712541832913
W4f2de726562c,-13.166126987156336,0.47910662824207495,0.9991753168234234
W639c4a082668,-13.089063608535326,0.47982708933717577,0.9991793556842943
W570a619d4b56,-13.026602937632092,0.48054755043227665,0.9991833752718262
W10d56c1b1073,-13.021817989335762,0.4812680115273775,0.9991873933828781
W686eb93fc587,-12.906317720122933,0.4819884726224784,0.9991913758542897
W5c034eea09b4,-12.874296428863582,0.4827089337175792,0.9991953484449686
W8f4e8714178f,-12.844481756966468,0.4834293948126801,0.9991993118358058
Wf007f13d15d4,-12.794847664621557,0.484149855907781,0.9992032599111705
W7bb771bb4534,-12.771988074047353,0.48487031700288186,0.9992072009328065
Wc148b5c21d43,-12.669201089039664,0.48559077809798273,0.9992111102377096
Wd4e485738f62,-12.595261289266823,0.48631123919308356,0.9992149967271867
W666143f54840,-12.586607212989481,0.48703170028818443,0.9992188805462964
W592ccc27bf60,-12.573558103233324,0.4877521613832853,0.9992227603388735
Wcbb5b1104039,-12.527846090803962,0.4884726224783862,0.999226626026205
Wa8edb32c2c82,-12.48512085382399,0.489193083573487,0.9992304785299129
W43c4f6b38bcb,-12.474908092434362,0.4899135446685879,0.9992343278822936
W0774dccb90e4,-12.45644526943687,0.49063400576368876,0.9992381715376453
W5aafe87c71d9,-12.441137239943497,0.49135446685878964,0.9992420104694352
W804bbe789a6e,-12.396984264031559,0.4920749279538905,0.9992458357770476
W10aebfd1ba37,-12.393823506379409,0.49279538904899134,0.9992496601093526
W9093303132c4,-12.390974451474193,0.4935158501440922,0.9992534835625315
Wddeace0d857b,-12.38642924407759,0.4942363112391931,0.9992573056132068
Wc12ea0cafa55,-12.349876543441553,0.49495677233429397,0.9992611163849031
We057dcc5c0fe,-12.254601836776498,0.4956772334293948,0.9992648977579124
W8216949c6b65,-12.2443262349776,0.49639769452449567,0.999268675960204
Wc6708012a0c6,-12.23706858327497,0.49711815561959655,0.9992724519230194
Wca1597ae6ad3,-12.215437821713408,0.4978386167146974,0.9992762212112828
W01be38ead5fc,-12.1924293035987,0.49855907780979825,0.999279983399863
W5b4eac83b72b,-12.159751140627241,0.4992795389048991,0.9992837355050211
W66888ea6db25,-12.10429005051768,0.5,0.9992874704966842
Wfe78bc5a7ebe,-12.027200605630494,0.5007204610951008,0.9992911817010426
W9f6fdcaaa1ce,-11.997371163025015,0.5014409221902018,0.9992948837010018
W1f381653d5a3,-11.972877551336694,0.5021613832853026,0.999298578143026
Wf6793c4ca164,-11.911399338538267,0.5028818443804035,0.999302253614866
W516f5678bec9,-11.850072835182875,0.5036023054755043,0.9993059101633344
W3744c95a6e8d,-11.822483345210912,0.5043227665706052,0.9993095581985804
W7de1a8f36e6f,-11.790100257672961,0.5050432276657061,0.9993131962414549
W2f47a8d091f9,-11.770589625379474,0.5057636887608069,0.9993168282639804
W57f4134f02eb,-11.698196045917275,0.5064841498559077,0.9993204379481934
We1c4e87c9133,-11.662184685870125,0.5072046109510087,0.9993240365204675
We13361acee99,-11.583088726343622,0.5079250720461095,0.9993276106862917
W6da3ac8064d3,-11.581541419438768,0.5086455331412104,0.9993311843746672
W97be1ab24889,-11.531764082117995,0.5093659942363112,0.9993347427033693
Wcbecebbd6a40,-11.482520280878003,0.5100864553314121,0.9993382858370302
W1a7aac275069,-11.478623957264533,0.510806916426513,0.999341827768412
W5c6ad1f31c6c,-11.335870792055312,0.5115273775216138,0.9993453256507929
Wbcde2ad96abe,-11.301752432367932,0.5122478386167147,0.9993488130053536
Wd7f9e17c244c,-11.22520605567825,0.5129682997118156,0.9993522767401831
W03861b472621,-11.09221536377995,0.5136887608069164,0.9993556994383946
W061eaf279367,-11.039035760820417,0.5144092219020173,0.9993591057271041
W94fef1e74190,-11.02482275217153,0.5151296829971181,0.9993625076301395
W51b207a33fef,-10.963423500501449,0.515850144092219,0.9993658905873556
We330713936bc,-10.933101576560148,0.5165706051873199,0.9993692641882086
W09fe76a5be39,-10.931399095256484,0.5172910662824207,0.999372637263731
W4b017849c142,-10.874317659912903,0.5180115273775217,0.9993759927257723
Wbb3f8a7cab41,-10.709826036354409,0.5187319884726225,0.9993792974310289
Wade5d39f9ae1,-10.667472056177758,0.5194524495677233,0.9993825890672198
W27ce26fa521c,-10.609570332869218,0.5201729106628242,0.9993858628368152
We092b459cce2,-10.59715687167045,0.520893371757925,0.9993891327760187
W6d38f6c9a3c6,-10.596005702017735,0.521613832853026,0.9993924023600086
W9766d217eebe,-10.593729668061997,0.5223342939481268,0.999395671241688
Wab22d86e94ac,-10.50970932640874,0.5230547550432276,0.999398914197413
W5c740f76d492,-10.397771185917922,0.5237752161383286,0.999402122612655
W15fc8c246f7e,-10.195609092463314,0.5244956772334294,0.9994052686472262
W9cb04270495a,-10.115087300886444,0.5252161383285303,0.999408389835382
Wddf0b4c6711c,-10.088721664808787,0.5259365994236311,0.9994115028879569
Wb0c75e32ee84,-10.01797402372695,0.526657060518732,0.9994145941101023
W383ceffef18b,-10.017092428191699,0.5273775216138329,0.9994176850602159
Wfe51509cbf78,-9.986538908273474,0.5280979827089337,0.9994207665825033
Wab3bbb96d45c,-9.94358213848134,0.5288184438040345,0.9994238348497237
Wa9a2ccbe4ac4,-9.93175373029144,0.5295389048991355,0.9994268994670806
W47b42339dab9,-9.924901019634822,0.5302593659942363,0.9994299619699132
We07de41f1b61,-9.89248288378164,0.5309798270893372,0.9994330144695595
Wba08b69b0150,-9.868346921764857,0.531700288184438,0.9994360595216298
W09e9dd64bd09,-9.847001418920627,0.5324207492795389,0.9994390979871699
W0a83f1cb479e,-9.78005525894718,0.5331412103746398,0.9994421157952944
W27881320dc1b,-9.739562646346496,0.5338616714697406,0.999445121108711
W44615404fee4,-9.651937608942724,0.5345821325648416,0.9994480993838805
Wecb7993057f1,-9.615607455645192,0.5353025936599424,0.9994510664487419
We7bfaf0b69dd,-9.594523223359104,0.5360230547550432,0.9994540270076926
Wa947907726b6,-9.58618045219878,0.5367435158501441,0.9994569849923344
Waffc79406f09,-9.476716163428136,0.537463976945245,0.999459909199844
W1d20edabe6b0,-9.266690594951797,0.5381844380403458,0.9994627686002691
