section,item,variant,value,lo,hi,level,n,b,seed,p1_reference,p1_source,matches_p1
f5_bp_map,BTC 75-90 7-30d,p1|index,10.955244225184387,,,,1741.0,0,,,,
f5_bp_map,BTC 90-100 7-30d,p1|index,6.617076473103439,,,,600.0,0,,,,
f5_bp_map,BTC 00-10 30-90d,p1|index,0.8358469063954395,,,,3225.0,0,,,,
f5_bp_map,BTC 10-25 30-90d,p1|index,2.372054560006625,,,,5737.0,0,,,,
f5_bp_map,BTC 25-40 30-90d,p1|index,3.7534254495914903,,,,5303.0,0,,,,
f5_bp_map,BTC 40-60 30-90d,p1|index,5.699800708588531,,,,6295.0,0,,,,
f5_bp_map,BTC 60-75 30-90d,p1|index,6.020384448571629,,,,1631.0,0,,,,
f5_bp_map,BTC 75-90 30-90d,p1|index,11.995652706060229,,,,621.0,0,,,,
f5_bp_map,BTC 90-100 30-90d,p1|index,,,,,183.0,0,,,,
f5_bp_map,BTC 00-10 >90d,p1|index,4.704850654610446,,,,876.0,0,,,,
f5_bp_map,BTC 10-25 >90d,p1|index,10.868571149286735,,,,1529.0,0,,,,
f5_bp_map,BTC 25-40 >90d,p1|index,15.353431610919408,,,,1607.0,0,,,,
f5_bp_map,BTC 40-60 >90d,p1|index,12.578908792921755,,,,1795.0,0,,,,
f5_bp_map,BTC 60-75 >90d,p1|index,8.982785507800779,,,,464.0,0,,,,
f5_bp_map,BTC 75-90 >90d,p1|index,,,,,167.0,0,,,,
f5_bp_map,BTC 90-100 >90d,p1|index,,,,,153.0,0,,,,
f5_bp_map,ETH 00-10 <=2d,p1|index,1.753292496795527,,,,27314.0,0,,,,
f5_bp_map,ETH 10-25 <=2d,p1|index,1.389173453824533,,,,30094.0,0,,,,
f5_bp_map,ETH 25-40 <=2d,p1|index,2.296876020969614,,,,22647.0,0,,,,
f5_bp_map,ETH 40-60 <=2d,p1|index,2.8735670476067865,,,,23718.0,0,,,,
f5_bp_map,ETH 60-75 <=2d,p1|index,3.972638019546398,,,,6626.0,0,,,,
f5_bp_map,ETH 75-90 <=2d,p1|index,7.69676880832336,,,,4518.0,0,,,,
f5_bp_map,ETH 90-100 <=2d,p1|index,14.770844419640047,,,,4077.0,0,,,,
f5_bp_map,ETH 00-10 2-7d,p1|index,1.7881600165566658,,,,21704.0,0,,,,
f5_bp_map,ETH 10-25 2-7d,p1|index,1.4605775219310646,,,,23054.0,0,,,,
f5_bp_map,ETH 25-40 2-7d,p1|index,2.466457905565533,,,,17030.0,0,,,,
f5_bp_map,ETH 40-60 2-7d,p1|index,3.5853223331899304,,,,21434.0,0,,,,
f5_bp_map,ETH 60-75 2-7d,p1|index,3.829348030214278,,,,6345.0,0,,,,
f5_bp_map,ETH 75-90 2-7d,p1|index,13.625028443164007,,,,3851.0,0,,,,
f5_bp_map,ETH 90-100 2-7d,p1|index,24.964632618809908,,,,1790.0,0,,,,
f5_bp_map,ETH 00-10 7-30d,p1|index,1.6375645833301138,,,,19018.0,0,,,,
f5_bp_map,ETH 10-25 7-30d,p1|index,2.2669038849524528,,,,26979.0,0,,,,
f5_bp_map,ETH 25-40 7-30d,p1|index,3.392726767640825,,,,24042.0,0,,,,
f5_bp_map,ETH 40-60 7-30d,p1|index,4.375600003584449,,,,28868.0,0,,,,
f5_bp_map,ETH 60-75 7-30d,p1|index,5.877333609453535,,,,8490.0,0,,,,
f5_bp_map,ETH 75-90 7-30d,p1|index,17.30350682463923,,,,4476.0,0,,,,
f5_bp_map,ETH 90-100 7-30d,p1|index,17.11505019822598,,,,1780.0,0,,,,
f5_bp_map,ETH 00-10 30-90d,p1|index,3.9836496033913185,,,,7613.0,0,,,,
f5_bp_map,ETH 10-25 30-90d,p1|index,4.086109839529932,,,,14115.0,0,,,,
f5_bp_map,ETH 25-40 30-90d,p1|index,5.4667260143134655,,,,14262.0,0,,,,
f5_bp_map,ETH 40-60 30-90d,p1|index,9.198968938854492,,,,15597.0,0,,,,
f5_bp_map,ETH 60-75 30-90d,p1|index,15.418169968294873,,,,4182.0,0,,,,
f5_bp_map,ETH 75-90 30-90d,p1|index,12.117469677911506,,,,1989.0,0,,,,
f5_bp_map,ETH 90-100 30-90d,p1|index,13.65164476725394,,,,698.0,0,,,,
f5_bp_map,ETH 00-10 >90d,p1|index,11.57555832264888,,,,2507.0,0,,,,
f5_bp_map,ETH 10-25 >90d,p1|index,14.609729695090891,,,,3508.0,0,,,,
f5_bp_map,ETH 25-40 >90d,p1|index,18.554489531865737,,,,3964.0,0,,,,
f5_bp_map,ETH 40-60 >90d,p1|index,23.6717825896732,,,,5138.0,0,,,,
f5_bp_map,ETH 60-75 >90d,p1|index,28.364141785978855,,,,2455.0,0,,,,
f5_bp_map,ETH 75-90 >90d,p1|index,6.304334184483722,,,,1042.0,0,,,,
f5_bp_map,ETH 90-100 >90d,p1|index,-80.80949014176286,,,,325.0,0,,,,
f5_bp_map,HYPE 00-10 <=2d,p1|index,13.103162279074052,,,,649.0,0,,,,
f5_bp_map,HYPE 10-25 <=2d,p1|index,17.017587018716327,,,,1369.0,0,,,,
f5_bp_map,HYPE 25-40 <=2d,p1|index,26.81380360257201,,,,1526.0,0,,,,
f5_bp_map,HYPE 40-60 <=2d,p1|index,28.997805021000076,,,,1636.0,0,,,,
f5_bp_map,HYPE 60-75 <=2d,p1|index,27.830859264968467,,,,526.0,0,,,,
f5_bp_map,HYPE 75-90 <=2d,p1|index,-0.6021314251384704,,,,472.0,0,,,,
f5_bp_map,HYPE 90-100 <=2d,p1|index,19.951823658954368,,,,277.0,0,,,,
f5_bp_map,HYPE 00-10 2-7d,p1|index,7.971798809033262,,,,535.0,0,,,,
f5_bp_map,HYPE 10-25 2-7d,p1|index,18.892844627079175,,,,1968.0,0,,,,
f5_bp_map,HYPE 25-40 2-7d,p1|index,31.019840243932524,,,,2146.0,0,,,,
f5_bp_map,HYPE 40-60 2-7d,p1|index,25.912943953929584,,,,2500.0,0,,,,
f5_bp_map,HYPE 60-75 2-7d,p1|index,43.07067787033896,,,,827.0,0,,,,
f5_bp_map,HYPE 75-90 2-7d,p1|index,43.14848548173904,,,,327.0,0,,,,
f5_bp_map,HYPE 90-100 2-7d,p1|index,,,,,171.0,0,,,,
f5_bp_map,HYPE 00-10 7-30d,p1|index,11.944956540508414,,,,1099.0,0,,,,
f5_bp_map,HYPE 10-25 7-30d,p1|index,33.66297146641477,,,,4581.0,0,,,,
f5_bp_map,HYPE 25-40 7-30d,p1|index,36.87617687584178,,,,5006.0,0,,,,
f5_bp_map,HYPE 40-60 7-30d,p1|index,41.09376236867859,,,,4229.0,0,,,,
f5_bp_map,HYPE 60-75 7-30d,p1|index,54.515321240523626,,,,1265.0,0,,,,
f5_bp_map,HYPE 75-90 7-30d,p1|index,85.51284224710733,,,,989.0,0,,,,
f5_bp_map,HYPE 90-100 7-30d,p1|index,,,,,184.0,0,,,,
f5_bp_map,HYPE 00-10 30-90d,p1|index,21.65767721040445,,,,543.0,0,,,,
f5_bp_map,HYPE 10-25 30-90d,p1|index,27.91250933997786,,,,2516.0,0,,,,
f5_bp_map,HYPE 25-40 30-90d,p1|index,39.72288936286816,,,,2051.0,0,,,,
f5_bp_map,HYPE 40-60 30-90d,p1|index,47.74543018456973,,,,2170.0,0,,,,
f5_bp_map,HYPE 60-75 30-90d,p1|index,25.667784301518328,,,,372.0,0,,,,
f5_bp_map,HYPE 75-90 30-90d,p1|index,36.31504956371542,,,,279.0,0,,,,
f5_bp_map,HYPE 90-100 30-90d,p1|index,,,,,50.0,0,,,,
f5_bp_map,HYPE 00-10 >90d,p1|index,27.975707262508553,,,,291.0,0,,,,
f5_bp_map,HYPE 10-25 >90d,p1|index,36.92078105485773,,,,1116.0,0,,,,
f5_bp_map,HYPE 25-40 >90d,p1|index,33.69933983514583,,,,1006.0,0,,,,
f5_bp_map,HYPE 40-60 >90d,p1|index,43.07052103212987,,,,867.0,0,,,,
f5_bp_map,HYPE 60-75 >90d,p1|index,50.759623515288595,,,,353.0,0,,,,
f5_bp_map,HYPE 75-90 >90d,p1|index,,,,,89.0,0,,,,
f5_bp_map,HYPE 90-100 >90d,p1|index,,,,,29.0,0,,,,
f5_bp_map,BTC 00-10 <=2d,per_contract|notional,2.0376054504136785,,,,10967.0,0,,,,
f5_bp_map,BTC 10-25 <=2d,per_contract|notional,2.3137889858343677,,,,11520.0,0,,,,
f5_bp_map,BTC 25-40 <=2d,per_contract|notional,7.327645357467007,,,,8251.0,0,,,,
f5_bp_map,BTC 40-60 <=2d,per_contract|notional,8.818214905619168,,,,8902.0,0,,,,
f5_bp_map,BTC 60-75 <=2d,per_contract|notional,5.9277920070025125,,,,2551.0,0,,,,
f5_bp_map,BTC 75-90 <=2d,per_contract|notional,7.710093238313507,,,,1761.0,0,,,,
f5_bp_map,BTC 90-100 <=2d,per_contract|notional,72.28509535774113,,,,1580.0,0,,,,
f5_bp_map,BTC 00-10 2-7d,per_contract|notional,1.5264853463453396,,,,7043.0,0,,,,
f5_bp_map,BTC 10-25 2-7d,per_contract|notional,1.965536564447492,,,,9218.0,0,,,,
f5_bp_map,BTC 25-40 2-7d,per_contract|notional,5.2559680659477905,,,,6588.0,0,,,,
f5_bp_map,BTC 40-60 2-7d,per_contract|notional,9.572755008137936,,,,8048.0,0,,,,
f5_bp_map,BTC 60-75 2-7d,per_contract|notional,8.291345880407327,,,,2430.0,0,,,,
f5_bp_map,BTC 75-90 2-7d,per_contract|notional,27.711219250109988,,,,1447.0,0,,,,
f5_bp_map,BTC 90-100 2-7d,per_contract|notional,68.91425265778575,,,,645.0,0,,,,
f5_bp_map,BTC 00-10 7-30d,per_contract|notional,1.6132662077764297,,,,6995.0,0,,,,
f5_bp_map,BTC 10-25 7-30d,per_contract|notional,3.412342831080948,,,,10733.0,0,,,,
f5_bp_map,BTC 25-40 7-30d,per_contract|notional,6.576379685367686,,,,9767.0,0,,,,
f5_bp_map,BTC 40-60 7-30d,per_contract|notional,13.196977382550829,,,,10999.0,0,,,,
f5_bp_map,BTC 60-75 7-30d,per_contract|notional,1.89011807287362,,,,3304.0,0,,,,
f5_bp_map,BTC 75-90 7-30d,per_contract|notional,38.661711813622546,,,,1741.0,0,,,,
f5_bp_map,BTC 90-100 7-30d,per_contract|notional,23.409471176022368,,,,600.0,0,,,,
f5_bp_map,BTC 00-10 30-90d,per_contract|notional,1.8816622218719792,,,,3225.0,0,,,,
f5_bp_map,BTC 10-25 30-90d,per_contract|notional,5.108672954133349,,,,5737.0,0,,,,
f5_bp_map,BTC 25-40 30-90d,per_contract|notional,11.260710404774144,,,,5303.0,0,,,,
f5_bp_map,BTC 40-60 30-90d,per_contract|notional,28.401169069102995,,,,6295.0,0,,,,
f5_bp_map,BTC 60-75 30-90d,per_contract|notional,32.59398658680525,,,,1631.0,0,,,,
f5_bp_map,BTC 75-90 30-90d,per_contract|notional,53.39863186970601,,,,621.0,0,,,,
f5_bp_map,BTC 90-100 30-90d,per_contract|notional,,,,,183.0,0,,,,
f5_bp_map,BTC 00-10 >90d,per_contract|notional,16.139781988301024,,,,876.0,0,,,,
f5_bp_map,BTC 10-25 >90d,per_contract|notional,20.094311930700876,,,,1529.0,0,,,,
f5_bp_map,BTC 25-40 >90d,per_contract|notional,68.24914954818722,,,,1607.0,0,,,,
f5_bp_map,BTC 40-60 >90d,per_contract|notional,78.35329776601378,,,,1795.0,0,,,,
f5_bp_map,BTC 60-75 >90d,per_contract|notional,45.299920974849755,,,,464.0,0,,,,
f5_bp_map,BTC 75-90 >90d,per_contract|notional,,,,,167.0,0,,,,
f5_bp_map,BTC 90-100 >90d,per_contract|notional,,,,,153.0,0,,,,
f5_bp_map,ETH 00-10 <=2d,per_contract|notional,0.2344741901622922,,,,27314.0,0,,,,
f5_bp_map,ETH 10-25 <=2d,per_contract|notional,0.3111397991188867,,,,30094.0,0,,,,
f5_bp_map,ETH 25-40 <=2d,per_contract|notional,0.720367380988008,,,,22647.0,0,,,,
f5_bp_map,ETH 40-60 <=2d,per_contract|notional,1.1227835857882649,,,,23718.0,0,,,,
f5_bp_map,ETH 60-75 <=2d,per_contract|notional,1.5014157556534056,,,,6626.0,0,,,,
f5_bp_map,ETH 75-90 <=2d,per_contract|notional,2.949492231423549,,,,4518.0,0,,,,
f5_bp_map,ETH 90-100 <=2d,per_contract|notional,5.111742043132833,,,,4077.0,0,,,,
f5_bp_map,ETH 00-10 2-7d,per_contract|notional,0.3920948097654722,,,,21704.0,0,,,,
f5_bp_map,ETH 10-25 2-7d,per_contract|notional,0.220656946820844,,,,23054.0,0,,,,
f5_bp_map,ETH 25-40 2-7d,per_contract|notional,0.5733058990666742,,,,17030.0,0,,,,
f5_bp_map,ETH 40-60 2-7d,per_contract|notional,1.0729181018302414,,,,21434.0,0,,,,
f5_bp_map,ETH 60-75 2-7d,per_contract|notional,1.364314357584944,,,,6345.0,0,,,,
f5_bp_map,ETH 75-90 2-7d,per_contract|notional,8.062413852350858,,,,3851.0,0,,,,
f5_bp_map,ETH 90-100 2-7d,per_contract|notional,11.64064328200234,,,,1790.0,0,,,,
f5_bp_map,ETH 00-10 7-30d,per_contract|notional,0.3269784899191212,,,,19018.0,0,,,,
f5_bp_map,ETH 10-25 7-30d,per_contract|notional,0.3866295189862808,,,,26979.0,0,,,,
f5_bp_map,ETH 25-40 7-30d,per_contract|notional,1.0008689639740265,,,,24042.0,0,,,,
f5_bp_map,ETH 40-60 7-30d,per_contract|notional,1.8874250636237777,,,,28868.0,0,,,,
f5_bp_map,ETH 60-75 7-30d,per_contract|notional,3.106770783689466,,,,8490.0,0,,,,
f5_bp_map,ETH 75-90 7-30d,per_contract|notional,7.386639387304237,,,,4476.0,0,,,,
f5_bp_map,ETH 90-100 7-30d,per_contract|notional,4.035441076587607,,,,1780.0,0,,,,
f5_bp_map,ETH 00-10 30-90d,per_contract|notional,0.5452466038594387,,,,7613.0,0,,,,
f5_bp_map,ETH 10-25 30-90d,per_contract|notional,0.6215481443178379,,,,14115.0,0,,,,
f5_bp_map,ETH 25-40 30-90d,per_contract|notional,1.6047831624029598,,,,14262.0,0,,,,
f5_bp_map,ETH 40-60 30-90d,per_contract|notional,3.5481535261476727,,,,15597.0,0,,,,
f5_bp_map,ETH 60-75 30-90d,per_contract|notional,5.866688023763657,,,,4182.0,0,,,,
f5_bp_map,ETH 75-90 30-90d,per_contract|notional,1.6106676143426846,,,,1989.0,0,,,,
f5_bp_map,ETH 90-100 30-90d,per_contract|notional,1.4548224576825266,,,,698.0,0,,,,
f5_bp_map,ETH 00-10 >90d,per_contract|notional,0.4951512446278016,,,,2507.0,0,,,,
f5_bp_map,ETH 10-25 >90d,per_contract|notional,1.882827426967459,,,,3508.0,0,,,,
f5_bp_map,ETH 25-40 >90d,per_contract|notional,2.803401678620768,,,,3964.0,0,,,,
f5_bp_map,ETH 40-60 >90d,per_contract|notional,8.003710025070468,,,,5138.0,0,,,,
f5_bp_map,ETH 60-75 >90d,per_contract|notional,7.538896782060013,,,,2455.0,0,,,,
f5_bp_map,ETH 75-90 >90d,per_contract|notional,1.6297829978522032,,,,1042.0,0,,,,
f5_bp_map,ETH 90-100 >90d,per_contract|notional,-19.4496293954348,,,,325.0,0,,,,
f5_bp_map,HYPE 00-10 <=2d,per_contract|notional,0.0100926950115088,,,,649.0,0,,,,
f5_bp_map,HYPE 10-25 <=2d,per_contract|notional,0.0049361460715093,,,,1369.0,0,,,,
f5_bp_map,HYPE 25-40 <=2d,per_contract|notional,0.0227703847871516,,,,1526.0,0,,,,
f5_bp_map,HYPE 40-60 <=2d,per_contract|notional,0.0196265127772611,,,,1636.0,0,,,,
f5_bp_map,HYPE 60-75 <=2d,per_contract|notional,0.0287324807205954,,,,526.0,0,,,,
f5_bp_map,HYPE 75-90 <=2d,per_contract|notional,-0.0131455379059159,,,,472.0,0,,,,
f5_bp_map,HYPE 90-100 <=2d,per_contract|notional,0.0318892522648955,,,,277.0,0,,,,
f5_bp_map,HYPE 00-10 2-7d,per_contract|notional,0.0146785114642444,,,,535.0,0,,,,
f5_bp_map,HYPE 10-25 2-7d,per_contract|notional,0.0285656241551574,,,,1968.0,0,,,,
f5_bp_map,HYPE 25-40 2-7d,per_contract|notional,0.048423810918934,,,,2146.0,0,,,,
f5_bp_map,HYPE 40-60 2-7d,per_contract|notional,0.0401264585340579,,,,2500.0,0,,,,
f5_bp_map,HYPE 60-75 2-7d,per_contract|notional,0.0988016180194484,,,,827.0,0,,,,
f5_bp_map,HYPE 75-90 2-7d,per_contract|notional,0.1598051352208382,,,,327.0,0,,,,
f5_bp_map,HYPE 90-100 2-7d,per_contract|notional,,,,,171.0,0,,,,
f5_bp_map,HYPE 00-10 7-30d,per_contract|notional,0.0223733154540427,,,,1099.0,0,,,,
f5_bp_map,HYPE 10-25 7-30d,per_contract|notional,0.0496817627470842,,,,4581.0,0,,,,
f5_bp_map,HYPE 25-40 7-30d,per_contract|notional,0.0851625928197837,,,,5006.0,0,,,,
f5_bp_map,HYPE 40-60 7-30d,per_contract|notional,0.0682276956898662,,,,4229.0,0,,,,
f5_bp_map,HYPE 60-75 7-30d,per_contract|notional,0.1061223745086646,,,,1265.0,0,,,,
f5_bp_map,HYPE 75-90 7-30d,per_contract|notional,0.200328681118663,,,,989.0,0,,,,
f5_bp_map,HYPE 90-100 7-30d,per_contract|notional,,,,,184.0,0,,,,
f5_bp_map,HYPE 00-10 30-90d,per_contract|notional,0.0050171675838304,,,,543.0,0,,,,
f5_bp_map,HYPE 10-25 30-90d,per_contract|notional,0.0569724032229181,,,,2516.0,0,,,,
f5_bp_map,HYPE 25-40 30-90d,per_contract|notional,0.0696608107211233,,,,2051.0,0,,,,
f5_bp_map,HYPE 40-60 30-90d,per_contract|notional,0.1260935625468113,,,,2170.0,0,,,,
f5_bp_map,HYPE 60-75 30-90d,per_contract|notional,0.043445106516962,,,,372.0,0,,,,
f5_bp_map,HYPE 75-90 30-90d,per_contract|notional,0.0846286798784492,,,,279.0,0,,,,
f5_bp_map,HYPE 90-100 30-90d,per_contract|notional,,,,,50.0,0,,,,
f5_bp_map,HYPE 00-10 >90d,per_contract|notional,0.3581419540777461,,,,291.0,0,,,,
f5_bp_map,HYPE 10-25 >90d,per_contract|notional,0.0839191223081476,,,,1116.0,0,,,,
f5_bp_map,HYPE 25-40 >90d,per_contract|notional,0.062683958675707,,,,1006.0,0,,,,
f5_bp_map,HYPE 40-60 >90d,per_contract|notional,0.10366296748612,,,,867.0,0,,,,
f5_bp_map,HYPE 60-75 >90d,per_contract|notional,0.3096157077901507,,,,353.0,0,,,,
f5_bp_map,HYPE 75-90 >90d,per_contract|notional,,,,,89.0,0,,,,
f5_bp_map,HYPE 90-100 >90d,per_contract|notional,,,,,29.0,0,,,,
f5_bp_map,BTC 00-10 <=2d,per_contract|index,1.1569323613375682,,,,10967.0,0,,,,
f5_bp_map,BTC 10-25 <=2d,per_contract|index,1.1212429656076377,,,,11520.0,0,,,,
f5_bp_map,BTC 25-40 <=2d,per_contract|index,2.321319574777452,,,,8251.0,0,,,,
f5_bp_map,BTC 40-60 <=2d,per_contract|index,2.807831427928649,,,,8902.0,0,,,,
f5_bp_map,BTC 60-75 <=2d,per_contract|index,2.039355862995519,,,,2551.0,0,,,,
f5_bp_map,BTC 75-90 <=2d,per_contract|index,2.6173963428150135,,,,1761.0,0,,,,
f5_bp_map,BTC 90-100 <=2d,per_contract|index,15.451879352756656,,,,1580.0,0,,,,
f5_bp_map,BTC 00-10 2-7d,per_contract|index,1.0485555214969058,,,,7043.0,0,,,,
f5_bp_map,BTC 10-25 2-7d,per_contract|index,1.2610835075083942,,,,9218.0,0,,,,
f5_bp_map,BTC 25-40 2-7d,per_contract|index,2.048651060289971,,,,6588.0,0,,,,
f5_bp_map,BTC 40-60 2-7d,per_contract|index,2.753666515829626,,,,8048.0,0,,,,
f5_bp_map,BTC 60-75 2-7d,per_contract|index,4.450525406279705,,,,2430.0,0,,,,
f5_bp_map,BTC 75-90 2-7d,per_contract|index,8.902257538296563,,,,1447.0,0,,,,
f5_bp_map,BTC 90-100 2-7d,per_contract|index,14.645388689918889,,,,645.0,0,,,,
f5_bp_map,BTC 00-10 7-30d,per_contract|index,0.9137221235638736,,,,6995.0,0,,,,
f5_bp_map,BTC 10-25 7-30d,per_contract|index,1.6305555247215628,,,,10733.0,0,,,,
f5_bp_map,BTC 25-40 7-30d,per_contract|index,2.947753540215325,,,,9767.0,0,,,,
f5_bp_map,BTC 40-60 7-30d,per_contract|index,4.1515434916531575,,,,10999.0,0,,,,
f5_bp_map,BTC 60-75 7-30d,per_contract|index,1.151652125934963,,,,3304.0,0,,,,
f5_bp_map,BTC 75-90 7-30d,per_contract|index,10.955244225184387,,,,1741.0,0,,,,
f5_bp_map,BTC 90-100 7-30d,per_contract|index,6.5069815669880695,,,,600.0,0,,,,
f5_bp_map,BTC 00-10 30-90d,per_contract|index,1.3623841546459872,,,,3225.0,0,,,,
f5_bp_map,BTC 10-25 30-90d,per_contract|index,2.4531731124380833,,,,5737.0,0,,,,
f5_bp_map,BTC 25-40 30-90d,per_contract|index,3.6836870724695023,,,,5303.0,0,,,,
f5_bp_map,BTC 40-60 30-90d,per_contract|index,5.750569819292407,,,,6295.0,0,,,,
f5_bp_map,BTC 60-75 30-90d,per_contract|index,5.880147192147071,,,,1631.0,0,,,,
f5_bp_map,BTC 75-90 30-90d,per_contract|index,11.826878907654688,,,,621.0,0,,,,
f5_bp_map,BTC 90-100 30-90d,per_contract|index,,,,,183.0,0,,,,
f5_bp_map,BTC 00-10 >90d,per_contract|index,4.937238676264501,,,,876.0,0,,,,
f5_bp_map,BTC 10-25 >90d,per_contract|index,10.868571149286735,,,,1529.0,0,,,,
f5_bp_map,BTC 25-40 >90d,per_contract|index,15.625190481926564,,,,1607.0,0,,,,
f5_bp_map,BTC 40-60 >90d,per_contract|index,12.679619028619715,,,,1795.0,0,,,,
f5_bp_map,BTC 60-75 >90d,per_contract|index,8.736087976835087,,,,464.0,0,,,,
f5_bp_map,BTC 75-90 >90d,per_contract|index,,,,,167.0,0,,,,
f5_bp_map,BTC 90-100 >90d,per_contract|index,,,,,153.0,0,,,,
f5_bp_map,ETH 00-10 <=2d,per_contract|index,1.596189552145835,,,,27314.0,0,,,,
f5_bp_map,ETH 10-25 <=2d,per_contract|index,1.9455401950011049,,,,30094.0,0,,,,
f5_bp_map,ETH 25-40 <=2d,per_contract|index,3.1766094233786144,,,,22647.0,0,,,,
f5_bp_map,ETH 40-60 <=2d,per_contract|index,3.78445708612949,,,,23718.0,0,,,,
f5_bp_map,ETH 60-75 <=2d,per_contract|index,4.585915706056468,,,,6626.0,0,,,,
f5_bp_map,ETH 75-90 <=2d,per_contract|index,8.353001701758522,,,,4518.0,0,,,,
f5_bp_map,ETH 90-100 <=2d,per_contract|index,15.477805582717982,,,,4077.0,0,,,,
f5_bp_map,ETH 00-10 2-7d,per_contract|index,1.5958596960185218,,,,21704.0,0,,,,
f5_bp_map,ETH 10-25 2-7d,per_contract|index,1.9173013829493333,,,,23054.0,0,,,,
f5_bp_map,ETH 25-40 2-7d,per_contract|index,2.792601850850583,,,,17030.0,0,,,,
f5_bp_map,ETH 40-60 2-7d,per_contract|index,3.4546001659129786,,,,21434.0,0,,,,
f5_bp_map,ETH 60-75 2-7d,per_contract|index,4.654977511031744,,,,6345.0,0,,,,
f5_bp_map,ETH 75-90 2-7d,per_contract|index,14.351689521708204,,,,3851.0,0,,,,
f5_bp_map,ETH 90-100 2-7d,per_contract|index,24.824477073411806,,,,1790.0,0,,,,
f5_bp_map,ETH 00-10 7-30d,per_contract|index,1.5228231178498424,,,,19018.0,0,,,,
f5_bp_map,ETH 10-25 7-30d,per_contract|index,2.353712267688086,,,,26979.0,0,,,,
f5_bp_map,ETH 25-40 7-30d,per_contract|index,3.65925497513963,,,,24042.0,0,,,,
f5_bp_map,ETH 40-60 7-30d,per_contract|index,4.616338184783835,,,,28868.0,0,,,,
f5_bp_map,ETH 60-75 7-30d,per_contract|index,6.504726277038342,,,,8490.0,0,,,,
f5_bp_map,ETH 75-90 7-30d,per_contract|index,18.76849041842412,,,,4476.0,0,,,,
f5_bp_map,ETH 90-100 7-30d,per_contract|index,17.361400790178365,,,,1780.0,0,,,,
f5_bp_map,ETH 00-10 30-90d,per_contract|index,3.948825661280292,,,,7613.0,0,,,,
f5_bp_map,ETH 10-25 30-90d,per_contract|index,4.258961232629844,,,,14115.0,0,,,,
f5_bp_map,ETH 25-40 30-90d,per_contract|index,5.748198753361389,,,,14262.0,0,,,,
f5_bp_map,ETH 40-60 30-90d,per_contract|index,9.752382275230817,,,,15597.0,0,,,,
f5_bp_map,ETH 60-75 30-90d,per_contract|index,16.770322974456537,,,,4182.0,0,,,,
f5_bp_map,ETH 75-90 30-90d,per_contract|index,13.23479143049037,,,,1989.0,0,,,,
f5_bp_map,ETH 90-100 30-90d,per_contract|index,11.106224793047854,,,,698.0,0,,,,
f5_bp_map,ETH 00-10 >90d,per_contract|index,10.249251385884326,,,,2507.0,0,,,,
f5_bp_map,ETH 10-25 >90d,per_contract|index,12.936644505918627,,,,3508.0,0,,,,
f5_bp_map,ETH 25-40 >90d,per_contract|index,17.032838162461303,,,,3964.0,0,,,,
f5_bp_map,ETH 40-60 >90d,per_contract|index,22.01279396265416,,,,5138.0,0,,,,
f5_bp_map,ETH 60-75 >90d,per_contract|index,28.81906507074567,,,,2455.0,0,,,,
f5_bp_map,ETH 75-90 >90d,per_contract|index,6.304334184483722,,,,1042.0,0,,,,
f5_bp_map,ETH 90-100 >90d,per_contract|index,-82.80949014176288,,,,325.0,0,,,,
f5_bp_map,HYPE 00-10 <=2d,per_contract|index,4.131868224057112,,,,649.0,0,,,,
f5_bp_map,HYPE 10-25 <=2d,per_contract|index,2.353231833793773,,,,1369.0,0,,,,
f5_bp_map,HYPE 25-40 <=2d,per_contract|index,7.293038783569748,,,,1526.0,0,,,,
f5_bp_map,HYPE 40-60 <=2d,per_contract|index,4.962477612084701,,,,1636.0,0,,,,
f5_bp_map,HYPE 60-75 <=2d,per_contract|index,5.1659435972784165,,,,526.0,0,,,,
f5_bp_map,HYPE 75-90 <=2d,per_contract|index,-6.215834599164047,,,,472.0,0,,,,
f5_bp_map,HYPE 90-100 <=2d,per_contract|index,11.780748416378197,,,,277.0,0,,,,
f5_bp_map,HYPE 00-10 2-7d,per_contract|index,3.954460208780915,,,,535.0,0,,,,
f5_bp_map,HYPE 10-25 2-7d,per_contract|index,8.856903016142946,,,,1968.0,0,,,,
f5_bp_map,HYPE 25-40 2-7d,per_contract|index,16.748905329510592,,,,2146.0,0,,,,
f5_bp_map,HYPE 40-60 2-7d,per_contract|index,13.832818264679108,,,,2500.0,0,,,,
f5_bp_map,HYPE 60-75 2-7d,per_contract|index,14.545721180356924,,,,827.0,0,,,,
f5_bp_map,HYPE 75-90 2-7d,per_contract|index,24.727372450547808,,,,327.0,0,,,,
f5_bp_map,HYPE 90-100 2-7d,per_contract|index,,,,,171.0,0,,,,
f5_bp_map,HYPE 00-10 7-30d,per_contract|index,3.4973096579561935,,,,1099.0,0,,,,
f5_bp_map,HYPE 10-25 7-30d,per_contract|index,14.561878765393129,,,,4581.0,0,,,,
f5_bp_map,HYPE 25-40 7-30d,per_contract|index,23.80415215132736,,,,5006.0,0,,,,
f5_bp_map,HYPE 40-60 7-30d,per_contract|index,20.91498627975069,,,,4229.0,0,,,,
f5_bp_map,HYPE 60-75 7-30d,per_contract|index,34.325053564240754,,,,1265.0,0,,,,
f5_bp_map,HYPE 75-90 7-30d,per_contract|index,68.82905815581199,,,,989.0,0,,,,
f5_bp_map,HYPE 90-100 7-30d,per_contract|index,,,,,184.0,0,,,,
